# ts,sessionnum,Breath Rate,Heart Rate,ST Change,Cadence,Body Power,Body Shock,Altitude,UGE,HRV,PEP,LVET,QOS,Device QTc,Device BR,Device HR,Device ST,Device Cadence,Device Shock,FF QOS,Device Afib,Device Calories,Device Stress,Device Power,ACCY values
19316000,961,10,51,-6,0,0,0,20698,0,37,42,0,95,438,13,51,0,0,0,91,3,0,15,86016,160
19336000,962,4,49,-5,0,0,0,16665,0,48,39,0,95,413,12,51,10,0,0,83,1,0,11,108544,157
19356000,963,3,63,-1,0,0,0,15298,0,85,44,0,95,478,13,55,0,0,0,90,1,0,3,98304,200
19377000,964,3,54,-24,0,0,0,19202,0,44,40,0,95,456,13,68,-10,0,0,89,1,0,6,88064,185
19397000,965,7,48,-11,0,0,0,20322,0,81,40,0,95,411,12,48,-10,0,0,87,1,0,12,126976,186
19417000,966,8,49,-17,0,0,0,15996,0,81,41,0,95,410,11,49,0,0,0,82,1,0,3,130048,187
19437000,967,4,49,-16,0,0,0,20305,0,92,39,0,95,419,14,50,-10,0,0,82,1,0,2,141312,187
19457000,968,0,52,-15,0,0,0,16529,0,69,41,0,95,448,14,51,0,0,0,87,6,0,6,134144,184
19477000,969,3,50,-24,0,0,0,20388,0,71,41,0,95,423,13,50,0,0,0,92,1,0,5,131072,185
19497000,970,8,49,-20,0,0,0,19666,0,87,42,0,95,414,12,49,-10,0,0,85,1,0,2,136192,185
19517000,971,10,46,-19,0,0,0,20541,0,68,41,0,95,405,11,47,-10,0,0,91,1,0,6,122880,184
19537000,972,4,48,-21,0,0,0,16116,0,54,40,0,95,421,13,46,-10,0,0,86,1,0,9,134144,186
19557000,973,3,49,-14,0,0,0,20461,0,67,41,0,95,423,14,50,0,0,0,90,1,0,5,125952,186
19578000,974,10,49,-12,0,0,0,16478,0,61,40,0,95,420,14,49,0,0,0,91,1,0,7,125952,185
19598000,975,4,48,-13,0,0,0,20479,0,52,40,0,95,426,13,48,0,0,0,91,1,0,10,122880,185
19618000,976,0,45,4,0,0,0,20319,0,80,40,0,95,405,12,48,-10,0,0,90,1,0,3,123904,184
19638000,977,4,48,-17,0,0,0,20365,0,106,40,0,95,415,13,47,-10,0,0,83,6,0,0,118784,185
19658000,978,9,60,-49,0,0,0,13843,0,108,40,0,95,464,14,52,-20,21,0,85,6,0,0,83968,-42
19678000,979,7,49,-22,0,0,0,20392,0,93,37,0,95,414,13,58,-40,0,0,88,6,0,1,35840,-218
19698000,980,0,47,-37,0,0,0,16507,0,101,38,0,95,407,13,47,-40,0,0,92,1,0,1,40960,-219
19718000,981,0,47,-36,0,0,0,20795,0,101,38,0,95,405,14,48,-40,0,0,81,1,0,0,37888,-219
19738000,982,11,48,-42,0,0,0,20731,0,130,37,0,95,411,13,50,-40,0,0,91,1,0,0,46080,-220
19758000,983,4,48,-42,0,0,0,20749,0,124,39,0,95,421,14,48,-40,0,0,91,1,0,0,31744,-220
19779000,984,7,48,-47,0,0,0,16216,0,110,40,0,95,421,14,51,-40,0,0,87,1,0,0,49152,-219
19799000,985,0,56,-32,0,0,0,18132,0,110,39,0,95,439,14,51,-20,0,0,91,1,0,0,89088,-153
19819000,986,3,49,-20,0,0,0,14544,0,48,38,0,95,419,14,51,-10,0,0,92,1,0,3,117760,-137
19839000,987,3,48,-15,0,0,0,17190,0,48,37,0,95,428,14,48,-10,0,0,84,1,0,12,112640,-136
19859000,988,4,53,-19,0,0,0,17507,0,98,41,0,95,435,15,54,-10,0,0,87,1,0,0,98304,-140
19879000,989,4,46,-21,0,0,0,19255,0,132,38,0,95,401,13,48,-20,0,0,87,1,0,0,101376,-149
19899000,990,3,50,-25,0,0,0,13835,0,124,39,0,95,416,13,46,-20,0,0,82,6,0,0,114688,-148
19919000,991,4,49,-28,0,0,0,19006,0,117,37,0,95,454,14,49,-20,0,0,86,6,0,0,105472,-149
19939000,992,4,47,-17,0,0,0,14877,0,88,37,0,95,422,12,49,-10,0,0,86,1,0,4,98304,-150
19959000,993,3,49,-26,0,0,0,16972,0,83,38,0,95,416,13,49,-20,0,0,92,6,0,3,107520,-149
19980000,994,8,49,-25,0,0,0,17959,0,85,35,0,95,421,12,49,-20,0,0,87,6,0,2,104448,-149
20000000,995,0,48,-21,0,0,0,17681,0,42,36,0,95,429,12,48,-20,0,0,92,1,0,13,95232,-149
20020000,996,4,47,-23,0,0,0,14471,0,79,41,0,95,416,12,48,-10,0,0,91,1,0,2,99328,-149
20040000,997,11,47,-29,0,0,0,18651,0,122,40,0,95,435,15,49,-20,0,0,80,1,0,0,108544,-149
20060000,998,4,48,-25,0,0,0,14224,0,133,38,0,95,435,15,48,-10,0,0,90,1,0,0,104448,-150
20080000,999,4,48,-26,0,0,0,18500,0,96,36,0,95,425,14,48,-20,0,0,91,1,0,1,100352,-149
20100000,1000,12,48,-25,0,0,0,17881,0,45,39,0,95,446,13,48,-20,0,0,91,1,0,12,104448,-149
20120000,1001,3,49,-25,0,0,0,17731,0,81,37,0,95,420,13,48,-20,0,0,91,1,0,3,96256,-149
20140000,1002,7,48,-27,0,0,0,14833,0,81,40,0,95,419,12,49,-20,0,0,86,1,0,3,131072,-149
20160000,1003,8,46,-17,0,0,0,18655,0,64,38,0,95,421,12,48,-10,0,0,90,1,0,4,99328,-149
20181000,1004,0,48,-22,0,0,0,14760,0,84,39,0,95,428,14,50,-20,0,0,91,1,0,3,96256,-150
20201000,1005,4,50,-20,0,0,0,17003,0,84,40,0,95,451,15,48,-20,0,0,92,4,0,3,110592,-149
20221000,1006,3,50,-26,0,0,0,17688,0,136,39,0,95,438,16,53,-20,0,0,80,4,0,0,103424,-149
20241000,1007,10,49,-28,0,0,0,18391,0,166,37,0,95,430,15,52,-20,0,0,80,6,0,0,108544,-149
20261000,1008,4,48,-27,0,0,0,15406,0,122,39,0,95,413,13,47,-10,0,0,85,1,0,0,114688,-149
20281000,1009,10,49,-23,0,0,0,17982,0,52,39,0,95,441,12,49,-20,0,0,92,1,0,9,98304,-149
20301000,1010,11,48,-22,0,0,0,15142,0,45,39,0,95,425,12,48,-10,0,0,87,1,0,12,106496,-150
20321000,1011,10,51,-26,0,0,0,17461,0,88,36,0,95,453,13,49,-20,0,0,85,6,0,2,92160,-149
20341000,1012,15,48,-26,0,0,0,18237,0,95,37,0,95,425,12,49,-20,0,0,92,6,0,1,98304,-149
20361000,1013,8,47,-24,0,0,0,18860,0,62,39,0,95,448,11,49,-20,0,0,91,1,0,8,119808,-149
20382000,1014,7,48,-25,0,0,0,15226,0,88,37,0,95,419,13,48,-20,0,0,91,1,0,2,110592,-148
20402000,1015,4,49,-29,0,0,0,17578,0,129,38,0,95,432,13,49,-20,0,0,86,1,0,0,107520,-149
20422000,1016,12,48,-28,0,0,0,15362,0,104,40,0,95,409,11,48,-20,0,0,90,6,0,0,110592,-150
20442000,1017,4,48,-28,0,0,0,18442,0,47,40,0,95,418,12,49,-20,0,0,86,1,0,11,105472,-149
20462000,1018,4,48,-23,0,0,0,17239,0,92,39,0,95,414,11,48,-20,0,0,85,1,0,1,110592,-149
20482000,1019,4,47,-21,0,0,0,18758,0,95,40,0,95,428,10,48,-20,0,0,83,1,0,0,104448,-149
20502000,1020,7,47,-25,0,0,0,15318,0,84,37,0,95,407,12,48,-20,0,0,86,6,0,1,101376,-148
20522000,1021,11,48,-28,0,0,0,18715,0,92,38,0,95,412,11,48,-20,0,0,86,6,0,2,94208,-149
20542000,1022,4,48,-13,0,0,0,14618,0,66,39,0,95,431,11,50,-20,0,0,84,1,0,9,104448,-150
20562000,1023,7,48,-23,0,0,0,18922,0,48,38,0,95,424,12,47,-10,0,0,91,1,0,11,104448,-149
20583000,1024,4,48,-26,0,0,0,17773,0,89,38,0,95,425,12,49,-20,0,0,91,1,0,1,116736,-149
20603000,1025,11,49,-28,0,0,0,18423,0,138,37,0,95,427,11,49,-20,0,0,87,6,0,1,105472,-149
20623000,1026,7,48,-28,0,0,0,14821,0,141,38,0,95,438,12,49,-20,0,0,85,6,0,0,114688,-149
20643000,1027,4,49,-25,0,0,0,18810,0,94,37,0,95,421,12,49,-20,0,0,92,6,0,1,103424,-149
20663000,1028,4,49,-25,0,0,0,14735,0,47,39,0,95,426,12,49,-20,0,0,92,1,0,12,105472,-150
20683000,1029,7,48,-22,0,0,0,18084,0,47,40,0,95,421,12,49,-20,0,0,85,1,0,12,104448,-149
20703000,1030,4,47,-5,0,0,0,17614,0,69,39,0,95,426,11,47,-20,0,0,81,1,0,12,112640,-149
20723000,1031,9,49,-25,0,0,0,18582,0,69,39,0,95,442,11,49,-20,0,0,91,1,0,6,97280,-149
20743000,1032,4,49,-22,0,0,0,15587,0,69,39,0,95,421,14,49,-20,0,0,86,1,0,5,107520,-149
20763000,1033,7,49,-32,0,0,0,18499,0,84,41,0,95,439,12,49,-30,0,0,91,1,0,3,99328,-149
20784000,1034,11,47,-24,0,0,0,14934,0,106,38,0,95,409,13,48,-20,0,0,91,1,0,0,99328,-150
20804000,1035,4,49,-21,0,0,0,19074,0,65,38,0,95,427,12,49,-20,0,0,86,1,0,3,104448,-150
20824000,1036,4,49,-22,0,0,0,17573,0,65,39,0,95,443,14,50,-20,0,0,81,1,0,7,107520,-149
20844000,1037,10,48,-23,0,0,0,18621,0,97,41,0,95,425,12,48,-10,0,0,80,1,0,0,122880,-149
20864000,1038,4,48,-44,0,0,0,15606,0,131,39,0,95,431,12,48,-20,0,0,91,1,0,0,110592,-149
20884000,1039,0,49,-26,0,0,0,18492,0,125,41,0,95,433,12,49,-20,0,0,90,1,0,0,100352,-149
20904000,1040,9,48,-25,0,0,0,14923,0,76,39,0,95,436,13,49,-20,0,0,86,1,0,4,110592,-150
20924000,1041,3,48,-25,0,0,0,18669,0,51,39,0,95,436,15,48,-20,0,0,92,1,0,10,114688,-149
20944000,1042,4,48,-25,0,0,0,17823,0,115,40,0,95,431,14,48,-20,0,0,92,1,0,0,114688,-150
20964000,1043,4,48,-24,0,0,0,18224,0,115,37,0,95,425,15,50,-20,0,0,91,6,0,0,104448,-149
20985000,1044,9,48,-29,0,0,0,15760,0,115,39,0,95,424,13,49,-30,0,0,86,6,0,0,118784,-149
21005000,1045,3,48,-28,0,0,0,19061,0,64,37,0,95,413,12,48,-20,0,0,87,6,0,1,101376,-150
21025000,1046,9,49,-24,0,0,0,14487,0,91,37,0,95,436,13,48,-20,0,0,91,1,0,2,106496,-150
21045000,1047,4,52,-29,0,0,0,15502,0,81,40,0,95,432,13,49,-20,0,0,85,1,0,2,110592,-147
21065000,1048,0,51,-36,0,0,0,18827,0,60,38,0,95,428,13,52,-30,0,0,85,1,0,8,106496,-149
21085000,1049,4,49,-30,0,0,0,17724,0,61,37,0,95,445,13,50,-20,0,0,85,1,0,7,110592,-148
21105000,1050,9,49,-22,0,0,0,15580,0,44,40,0,95,413,12,48,-20,0,0,88,1,0,13,109568,-148
21125000,1051,7,47,-28,0,0,0,18920,0,102,39,0,95,408,12,49,-20,0,0,90,1,0,0,105472,-149
21145000,1052,0,48,-23,0,0,0,14321,0,138,39,0,95,431,11,48,-20,0,0,84,1,0,0,116736,-149
21165000,1053,7,48,-26,0,0,0,18792,0,118,38,0,95,428,8,48,-20,0,0,90,6,0,0,98304,-149
21186000,1054,10,48,-32,0,0,0,17175,0,72,41,0,95,426,10,47,-30,0,0,91,6,0,12,109568,-149
21206000,1055,13,49,-24,0,0,0,17742,0,40,40,0,95,428,12,49,-20,0,0,91,1,0,13,116736,-149
21226000,1056,4,47,-43,0,0,0,15838,0,40,34,0,95,446,13,49,-20,0,0,91,6,0,13,102400,-148
21246000,1057,8,48,-26,0,0,0,18376,0,71,36,0,95,428,13,48,-10,0,0,86,6,0,5,116736,-149
21266000,1058,10,48,-29,0,0,0,14469,0,73,39,0,95,445,11,48,-20,0,0,91,1,0,5,118784,-149
21286000,1059,4,47,-26,0,0,0,18015,0,49,39,0,95,414,14,49,-10,0,0,92,1,0,11,107520,-149
21306000,1060,4,47,-26,0,0,0,17338,0,93,38,0,95,433,13,49,-20,0,0,86,1,0,0,109568,-149
21326000,1061,3,48,-27,0,0,0,18334,0,111,40,0,95,425,14,49,-20,0,0,82,1,0,0,117760,-149
21346000,1062,10,48,-27,0,0,0,15951,0,111,38,0,95,424,14,49,-30,0,0,92,4,0,0,109568,-148
21366000,1063,13,47,-26,0,0,0,18431,0,86,37,0,95,438,12,48,-10,0,0,92,4,0,6,118784,-148
21387000,1064,4,46,-26,0,0,0,14421,0,60,36,0,95,441,11,47,-20,0,0,90,1,0,8,116736,-149
21407000,1065,4,48,-27,0,0,0,18340,0,79,39,0,95,421,11,48,-20,0,0,90,1,0,3,107520,-148
21427000,1066,11,46,-26,0,0,0,17333,0,99,38,0,95,414,10,47,-30,0,0,86,1,0,0,114688,-148
21447000,1067,4,47,-27,0,0,0,18797,0,115,41,0,95,417,10,47,-30,0,0,80,6,0,0,105472,-148
21467000,1068,11,46,-28,0,0,0,16154,0,115,39,0,95,422,10,47,-20,0,0,90,4,0,0,112640,-148
21487000,1069,14,48,-31,0,0,0,18259,0,110,39,0,95,414,12,47,-30,0,0,85,4,0,0,114688,-148
21507000,1070,6,47,-28,0,0,0,14609,0,92,39,0,95,424,9,48,-20,0,0,89,1,0,0,110592,-149
21527000,1071,4,48,-26,0,0,0,18531,0,92,38,0,95,432,10,48,-20,0,0,82,1,0,1,101376,-148
21547000,1072,7,46,-22,0,0,0,16889,0,92,40,0,95,431,12,48,-20,0,0,81,1,0,1,105472,-149
21567000,1073,4,48,-30,0,0,0,18340,0,103,36,0,95,421,12,48,-20,0,0,91,1,0,0,107520,-148
21588000,1074,4,48,-22,0,0,0,16348,0,118,37,0,95,439,12,48,-20,0,0,86,1,0,0,113664,-148
21608000,1075,4,48,-28,0,0,0,18833,0,110,36,0,95,406,12,48,-20,0,0,91,1,0,0,104448,-148
21628000,1076,4,47,-22,0,0,0,14638,0,53,39,0,95,414,11,47,-20,0,0,82,1,0,10,119808,-149
21648000,1077,4,47,-29,0,0,0,18265,0,88,39,0,95,418,13,50,-30,0,0,82,6,0,1,115712,-148
21668000,1078,4,68,17,0,0,0,11757,0,100,43,0,95,472,13,50,20,19,192,78,6,0,0,123904,163
21688000,1079,4,49,-1,0,0,0,20049,0,64,44,0,95,413,13,66,20,0,0,89,6,0,11,98304,204
21708000,1080,3,47,-1,0,0,0,17824,0,54,39,0,95,400,12,46,10,0,0,89,1,0,10,128000,202
21728000,1081,3,44,-2,0,0,0,20403,0,73,39,0,95,419,11,46,0,0,0,81,1,0,4,114688,199
21748000,1082,8,52,-7,0,0,0,15013,0,73,38,0,95,427,12,44,10,0,0,85,6,0,4,118784,202
21768000,1083,4,49,-17,0,0,0,20322,0,64,39,0,95,435,14,55,0,0,0,81,6,0,8,111616,203
21789000,1084,4,49,-10,0,0,0,17891,0,61,40,0,95,418,13,48,0,0,0,91,6,0,7,106496,207
21809000,1085,4,45,-5,0,0,0,20429,0,70,41,0,95,410,12,49,0,0,0,85,1,0,4,102400,204
21829000,1086,9,43,-6,0,0,0,17995,0,70,38,0,95,388,12,44,10,0,0,87,3,0,4,97280,200
21849000,1087,4,46,-5,0,0,0,20367,0,95,40,0,95,419,13,44,0,0,0,80,3,0,0,89088,199
21869000,1088,4,44,-5,0,0,0,15000,0,103,37,0,95,400,15,46,0,0,0,83,6,0,0,92160,198
21889000,1089,0,45,-12,0,0,0,20495,0,97,39,0,95,401,13,45,-10,0,0,82,6,0,3,90112,197
21909000,1090,9,49,-16,0,0,0,17929,0,76,39,0,95,419,13,48,0,0,0,91,6,0,4,80896,199
21929000,1091,7,47,-17,0,0,0,20529,0,70,38,0,95,434,12,49,-20,0,0,83,1,0,5,73728,198
21949000,1092,7,47,-20,0,0,0,18120,0,74,37,0,95,419,11,47,-20,0,0,88,1,0,4,84992,200
21969000,1093,3,48,-22,0,0,0,20520,0,52,38,0,95,416,11,49,-20,0,0,92,1,0,10,70656,198
21990000,1094,3,49,-20,0,0,0,15147,0,79,41,0,95,447,11,47,0,0,0,80,1,0,3,68608,200
22010000,1095,10,48,-25,0,0,0,20579,0,89,38,0,95,414,11,48,-10,0,0,87,6,0,2,66560,198
22030000,1096,7,48,-12,0,0,0,17781,0,62,39,0,95,421,11,48,-20,0,0,80,6,0,7,69632,199
22050000,1097,4,57,-21,0,0,0,16048,0,84,42,0,95,458,13,48,-10,0,0,82,1,0,3,71680,177
22070000,1098,4,50,-22,0,0,0,18045,0,84,40,0,95,448,13,61,-20,0,0,91,6,0,3,55296,182
22090000,1099,4,49,-23,0,0,0,20446,0,108,40,0,95,421,12,50,-10,0,0,91,6,0,0,40960,183
22110000,1100,3,47,-17,0,0,0,15258,0,78,40,0,95,409,12,49,0,0,0,86,1,0,4,46080,180
22130000,1101,7,46,-14,0,0,0,20598,0,41,40,0,95,409,13,46,0,0,0,83,6,0,14,39936,180
22150000,1102,8,47,-16,0,0,0,17778,0,107,41,0,95,444,14,46,-10,0,0,89,6,0,0,65536,178
22170000,1103,3,47,-23,0,0,0,20622,0,132,38,0,95,422,13,47,-10,0,0,88,6,0,0,53248,178
22191000,1104,0,0,0,0,0,0,18263,0,132,0,0,95,424,14,50,-10,0,0,91,6,0,0,50176,181
22211000,1105,3,47,-18,0,0,0,20465,0,141,38,0,95,421,15,48,-10,0,0,83,6,0,0,48128,180
22231000,1106,4,47,-17,0,0,0,15311,0,134,39,0,95,431,14,48,-10,0,0,85,6,0,0,53248,181
22251000,1107,10,46,-21,0,0,0,20638,0,83,38,0,95,412,13,47,0,0,0,91,1,0,4,54272,180
22271000,1108,11,45,-18,0,0,0,17677,0,54,37,0,95,409,12,46,-10,0,0,87,1,0,9,58368,178
22291000,1109,0,0,0,0,0,0,20471,0,54,0,0,95,422,14,46,-10,0,0,90,3,0,9,60416,179
22311000,1110,3,45,-17,0,0,0,18434,0,54,37,0,95,407,10,46,0,0,0,81,6,0,9,71680,179
22331000,1111,4,46,-21,0,0,0,20437,0,111,39,0,95,406,10,45,-10,0,0,91,6,0,0,65536,178
22351000,1112,3,46,-23,0,0,0,15375,0,141,39,0,95,412,14,47,-10,0,0,86,6,0,0,54272,181
22371000,1113,3,51,-5,0,0,0,20506,0,124,37,0,95,444,14,50,-10,0,0,80,6,0,0,64512,181
22392000,1114,8,49,-25,0,0,0,17510,0,93,39,0,95,418,15,50,-10,0,0,87,6,0,0,72704,178
22412000,1115,7,48,-24,0,0,0,20685,0,55,37,0,95,425,13,49,-10,0,0,92,6,0,1,59392,180
22432000,1116,8,48,-25,0,0,0,18551,0,35,38,0,95,423,12,49,-20,0,0,88,1,0,7,61440,181
22452000,1117,3,50,-25,0,0,0,20597,0,102,39,0,95,429,12,48,-10,0,0,88,1,0,0,67584,182
22472000,1118,4,48,-23,0,0,0,15499,0,120,39,0,95,425,11,50,-20,0,0,88,6,0,0,58368,182
22492000,1119,4,50,-25,0,0,0,20560,0,75,37,0,95,446,11,50,-20,0,0,87,1,0,4,61440,183
22512000,1120,3,52,-28,0,0,0,17160,0,93,38,0,95,433,13,52,-10,0,0,89,1,0,1,53248,186
22532000,1121,3,48,-16,0,0,0,20658,0,97,41,0,95,421,12,49,0,0,0,91,6,0,1,43008,186
22552000,1122,4,47,-16,0,0,0,18675,0,106,40,0,95,418,12,48,-10,0,0,84,1,0,0,37888,186
22572000,1123,4,47,-26,0,0,0,20513,0,106,38,0,95,403,13,47,-20,0,0,84,1,0,0,41984,186
22593000,1124,8,49,-21,0,0,0,15542,0,114,36,0,95,423,13,48,-20,0,0,86,6,0,0,58368,187
22613000,1125,11,48,-23,0,0,0,20554,0,42,36,0,95,416,13,49,0,0,0,91,1,0,7,49152,185
22633000,1126,3,50,-21,0,0,0,17277,0,42,39,0,95,433,14,48,-10,0,0,80,1,0,13,45056,186
22653000,1127,4,49,-23,0,0,0,20648,0,94,42,0,95,425,13,50,-10,0,0,90,6,0,1,45056,187
22673000,1128,4,49,-22,0,0,0,18782,0,57,36,0,95,438,12,48,-10,0,0,82,1,0,1,48128,186
22693000,1129,4,49,-29,0,0,0,20429,0,81,39,0,95,436,11,50,-20,0,0,87,1,0,6,35840,187
22713000,1130,9,49,-21,0,0,0,15650,0,65,41,0,95,412,11,50,-20,0,0,86,6,0,3,44032,186
22733000,1131,13,51,-23,0,0,0,20528,0,34,40,0,95,457,12,50,-10,0,0,91,1,0,17,50176,186
22753000,1132,7,50,-25,0,0,0,17188,0,53,39,0,95,424,15,51,-10,0,0,91,1,0,5,65536,185
22773000,1133,10,51,-27,0,0,0,20574,0,71,40,0,95,438,13,52,-20,0,0,90,1,0,5,43008,185
22794000,1134,3,50,-28,0,0,0,19039,0,57,37,0,95,423,12,50,-20,0,0,92,1,0,19,51200,186
22814000,1135,11,49,-24,0,0,0,20554,0,27,39,0,95,420,11,49,-20,0,0,92,1,0,21,53248,186
22834000,1136,3,50,-25,0,0,0,15722,0,28,38,0,95,434,12,49,-20,0,0,88,1,0,18,54272,186
22854000,1137,3,50,-27,0,0,0,20615,0,29,37,0,95,425,11,50,-20,0,0,89,1,0,18,57344,186
22874000,1138,8,50,-32,0,0,0,17173,0,47,39,0,95,423,12,50,-30,0,0,91,1,0,12,52224,185
22894000,1139,14,51,-29,0,0,0,20644,0,48,38,0,95,436,11,51,-20,0,0,91,1,0,12,61440,187
22914000,1140,3,52,-26,0,0,0,19116,0,24,39,0,95,438,13,51,-20,0,0,91,1,0,20,52224,187
22934000,1141,3,49,-20,0,0,0,20482,0,28,41,0,95,436,12,50,-20,0,0,90,1,0,19,63488,186
22954000,1142,3,51,-25,0,0,0,15727,0,29,39,0,95,453,11,50,-30,0,0,91,1,0,21,55296,187
22974000,1143,3,60,-27,0,0,0,15617,0,83,42,0,95,467,14,52,-10,0,0,80,1,0,3,86016,198
22995000,1144,3,66,-44,0,0,0,16836,0,81,40,0,95,496,14,67,-30,0,0,91,1,0,4,112640,207
23015000,1145,4,50,-27,0,0,0,20587,0,51,38,0,95,422,13,52,-20,0,0,88,1,0,10,98304,205
23035000,1146,7,49,-32,0,0,0,19344,0,69,39,0,95,413,13,48,-30,0,0,91,1,0,6,99328,205
23055000,1147,10,49,-33,0,0,0,20615,0,55,39,0,95,420,12,49,-20,0,0,92,1,0,11,101376,206
23075000,1148,0,50,-35,0,0,0,15866,0,46,36,0,95,432,13,51,-30,0,0,84,1,0,12,113664,206
23095000,1149,4,49,-25,0,0,0,20433,0,92,39,0,95,410,12,51,-40,0,0,83,6,0,0,94208,205
23115000,1150,4,47,-34,0,0,0,16919,0,123,37,0,95,418,12,49,-30,0,0,86,6,0,0,100352,204
23135000,1151,4,48,-32,0,0,0,20609,0,112,38,0,95,420,14,46,-30,0,0,87,6,0,0,90112,205
23155000,1152,12,45,-34,0,0,0,19408,0,76,36,0,95,405,13,48,-20,0,0,81,1,0,2,102400,205
23175000,1153,11,49,-34,0,0,0,20626,0,91,37,0,95,421,14,49,-30,0,0,92,1,0,1,97280,203
23196000,1154,4,49,-33,0,0,0,15955,0,89,40,0,95,419,15,49,-30,0,0,91,1,0,4,103424,206
23216000,1155,3,45,-29,0,0,0,20573,0,81,39,0,95,443,16,49,-20,0,0,80,6,0,3,95232,205
23236000,1156,0,48,-25,0,0,0,16787,0,112,37,0,95,418,15,47,-30,0,0,90,6,0,0,99328,204
23256000,1157,11,48,-28,0,0,0,20621,0,124,39,0,95,415,16,48,-30,0,0,81,3,0,0,111616,204
23276000,1158,8,50,-34,0,0,0,19514,0,95,38,0,95,433,13,49,-20,0,0,82,1,0,0,102400,205
23296000,1159,13,49,-30,0,0,0,20511,0,82,36,0,95,427,12,50,-30,0,0,81,1,0,2,113664,205
23316000,1160,14,55,-35,0,0,0,15992,0,82,39,0,95,471,12,50,-30,0,0,84,6,0,3,107520,206
23336000,1161,8,56,-31,0,0,0,20297,0,89,38,0,95,449,13,56,-30,0,0,87,6,0,1,108544,206
23356000,1162,3,57,-35,0,0,0,16732,0,92,35,0,95,454,14,57,-30,0,0,89,6,0,3,105472,205
23376000,1163,4,55,-38,0,0,0,20447,0,86,36,0,95,440,14,54,-30,0,0,84,1,0,4,116736,205
23397000,1164,9,54,-44,0,0,0,19608,0,87,38,0,95,432,13,54,-30,0,0,92,1,0,2,113664,204
23417000,1165,10,55,-48,0,0,0,20547,0,54,38,0,95,438,17,55,-40,0,0,89,1,0,10,94208,206
23437000,1166,14,51,-36,0,0,0,16083,0,65,39,0,95,414,16,53,-30,0,0,91,1,0,8,113664,206
23457000,1167,8,51,-35,0,0,0,20511,0,77,36,0,95,435,16,51,-20,0,0,85,1,0,7,106496,206
23477000,1168,4,50,-44,0,0,0,16637,0,75,39,0,95,438,14,50,-30,0,0,91,1,0,4,108544,205
23497000,1169,4,51,-35,0,0,0,20353,0,76,39,0,95,438,15,51,-30,0,0,84,1,0,2,95232,206
23517000,1170,3,67,20,0,0,0,14289,0,104,49,0,95,465,16,64,0,185,2,87,1,0,0,105472,140
23537000,1171,4,53,23,0,0,0,19838,0,81,49,0,95,415,15,60,40,0,0,89,1,0,7,101376,12
23557000,1172,10,49,33,0,0,0,15867,0,50,49,0,95,404,15,51,40,0,0,88,6,0,12,109568,12
23577000,1173,3,49,32,0,0,0,20393,0,55,49,0,95,419,11,51,40,0,0,87,1,0,8,95232,11
23598000,1174,12,49,32,0,0,0,16482,0,74,47,0,95,410,13,50,50,0,0,91,1,0,4,100352,10
23618000,1175,3,53,36,0,0,0,20368,0,71,49,0,95,432,13,53,40,0,0,89,1,0,7,95232,10
23638000,1176,3,52,29,0,0,0,20403,0,80,50,0,95,424,12,52,40,0,0,91,1,0,4,108544,9
23658000,1177,3,55,61,0,0,0,20381,0,93,49,0,95,420,9,54,40,0,0,87,1,0,1,109568,9
23678000,1178,7,48,27,0,0,0,15990,0,103,50,0,95,408,9,49,50,0,0,91,1,0,0,93184,9
23698000,1179,0,48,26,0,0,0,20612,0,106,48,0,95,408,10,48,50,0,0,90,1,0,0,98304,8
23718000,1180,3,51,35,0,0,0,16416,0,66,49,0,95,420,10,51,50,0,0,92,1,0,6,118784,8
23738000,1181,4,49,30,0,0,0,20434,0,40,48,0,95,414,9,50,50,0,0,91,1,0,14,109568,8
23758000,1182,4,48,28,0,0,0,20158,0,99,49,0,95,408,8,49,50,0,0,88,1,0,0,98304,7
23778000,1183,3,51,23,0,0,0,20314,0,136,49,0,95,437,9,49,40,0,0,87,1,0,0,93184,8
23799000,1184,4,51,27,0,0,0,16170,0,121,49,0,95,421,8,52,40,0,0,91,1,0,0,101376,8
23819000,1185,10,49,29,0,0,0,20596,0,79,49,0,95,415,9,50,40,0,0,90,1,0,7,101376,8
23839000,1186,13,49,38,0,0,0,16325,0,98,49,0,95,409,11,49,40,0,0,86,1,0,0,109568,8
23859000,1187,7,48,29,0,0,0,20314,0,127,50,0,95,415,9,48,30,0,0,87,1,0,0,105472,9
23879000,1188,3,50,22,0,0,0,19930,0,128,48,0,95,419,12,56,40,0,0,90,1,0,0,98304,9
23899000,1189,4,47,24,0,0,0,20364,0,128,49,0,95,398,11,47,40,0,0,90,1,0,0,92160,8
23919000,1190,3,48,33,0,0,0,16248,0,136,48,0,95,406,9,47,60,0,0,91,1,0,0,105472,9
23939000,1191,4,49,29,0,0,0,20625,0,106,47,0,95,427,11,49,50,0,0,89,1,0,1,94208,9
23959000,1192,4,50,33,0,0,0,16154,0,91,48,0,95,426,12,51,40,0,0,87,1,0,2,103424,8
23979000,1193,3,49,30,0,0,0,20497,0,109,50,0,95,405,13,53,30,0,0,85,1,0,0,94208,9
24000000,1194,4,51,32,0,0,0,20043,0,81,47,0,95,420,13,51,40,0,0,91,1,0,3,91136,8
24020000,1195,4,49,33,0,0,0,20441,0,56,50,0,95,410,14,48,40,0,0,88,1,0,9,107520,9
